Wall time,Step,Value
1721132848.2687,102400,0.9826523065567017
1721132860.716178,153600,0.9673893451690674
1721132872.965913,204800,0.9534984827041626
1721132884.921385,256000,0.9392739534378052
1721132896.981226,307200,0.925359845161438
1721132908.7075279,358400,0.9139457941055298
1721132921.6510642,409600,0.9006034731864929
1721132935.1702342,460800,0.8868697881698608
1721132947.875654,512000,0.8730122447013855
1721132962.8474162,563200,0.8602698445320129
1721132975.295029,614400,0.8483249545097351
1721132987.575028,665600,0.8348913788795471
1721132999.435864,716800,0.8224928379058838
1721133011.432898,768000,0.8093658685684204
1721133024.157922,819200,0.7989473342895508
1721133036.137685,870400,0.7885812520980835
1721133048.359637,921600,0.7775460481643677
1721133060.3225842,972800,0.767516016960144
1721133072.431112,1024000,0.755963146686554
1721133084.6021829,1075200,0.744358479976654
1721133096.6295412,1126400,0.7329442501068115
1721133108.7957702,1177600,0.7224452495574951
1721133120.850223,1228800,0.7143350839614868
1721133132.939775,1280000,0.7048400640487671
1721133146.1993651,1331200,0.6959909200668335
1721133160.0824451,1382400,0.687345027923584
1721133174.0150762,1433600,0.6779739856719971
1721133186.898101,1484800,0.6679583191871643
1721133199.813385,1536000,0.6591165065765381
1721133211.931556,1587200,0.6506322622299194
1721133224.0792792,1638400,0.6419270634651184
1721133236.123967,1689600,0.6336609125137329
1721133248.1846678,1740800,0.6255652904510498
1721133260.534251,1792000,0.6173580884933472
1721133272.5903249,1843200,0.6091557145118713
1721133284.943989,1894400,0.602279543876648
1721133296.984461,1945600,0.5939264297485352
1721133309.072653,1996800,0.5868207216262817
1721133321.4292312,2048000,0.5792353749275208
1721133333.55634,2099200,0.5712939500808716
1721133345.899725,2150400,0.5656000971794128
1721133357.9210272,2201600,0.5586261749267578
1721133369.978515,2252800,0.5519653558731079
1721133382.2998452,2304000,0.5450919270515442
1721133394.408034,2355200,0.5381222367286682
1721133406.794799,2406400,0.5328208804130554
1721133418.8808398,2457600,0.5272443294525146
1721133431.069124,2508800,0.5211277604103088
1721133443.2767758,2560000,0.5161134004592896
1721133455.391339,2611200,0.5105288028717041
1721133467.7481039,2662400,0.5049120783805847
1721133479.852622,2713600,0.49886414408683777
1721133491.908032,2764800,0.49377384781837463
1721133504.168541,2816000,0.4885179400444031
1721133516.268568,2867200,0.4845428466796875
1721133528.564427,2918400,0.4808831512928009
1721133540.630212,2969600,0.4765879809856415
1721133552.7722821,3020800,0.472213476896286
1721133564.960973,3072000,0.4682866930961609
1721133576.9906418,3123200,0.46401602029800415
1721133589.2515829,3174400,0.45949897170066833
1721133601.206196,3225600,0.4555951654911041
1721133613.216779,3276800,0.45155012607574463
1721133625.347258,3328000,0.44722265005111694
1721133637.822145,3379200,0.4430740177631378
1721133650.336402,3430400,0.43933624029159546
1721133662.39799,3481600,0.4356857240200043
1721133674.484252,3532800,0.4318540096282959
1721133686.845676,3584000,0.4288484752178192
1721133698.770017,3635200,0.4253830015659332
1721133710.893312,3686400,0.42218905687332153
1721133722.8213499,3737600,0.4196318984031677
1721133734.872101,3788800,0.41685450077056885
1721133747.0564978,3840000,0.4139854609966278
1721133759.033777,3891200,0.411397248506546
1721133771.146379,3942400,0.4086189866065979
1721133783.169396,3993600,0.40543970465660095
1721133795.517787,4044800,0.40226495265960693
1721133807.62932,4096000,0.40021029114723206
1721133819.630002,4147200,0.3976438641548157
1721133831.7782788,4198400,0.39484095573425293
1721133843.766117,4249600,0.39228928089141846
1721133856.0000708,4300800,0.39048105478286743
1721133868.1803699,4352000,0.38798171281814575
1721133880.16481,4403200,0.3849763870239258
1721133892.307127,4454400,0.38295334577560425
1721133904.3328252,4505600,0.38025328516960144
1721133916.5840168,4556800,0.37810713052749634
1721133928.620689,4608000,0.3762654960155487
1721133940.598963,4659200,0.3733406066894531
1721133952.805804,4710400,0.37098386883735657
1721133964.8380291,4761600,0.3697463274002075
1721133977.050847,4812800,0.3674577474594116
1721133989.1328,4864000,0.3650782108306885
1721134001.203253,4915200,0.3625500500202179
1721134013.4011059,4966400,0.36049672961235046
1721134025.433664,5017600,0.3587033748626709
1721134037.778642,5068800,0.35652515292167664
1721134049.8453429,5120000,0.3543519377708435
1721134061.857999,5171200,0.35173892974853516
1721134073.949198,5222400,0.3500513434410095
1721134085.9077199,5273600,0.34771186113357544
1721134098.159123,5324800,0.34603673219680786
1721134110.25204,5376000,0.3437388837337494
1721134122.3556302,5427200,0.3413297235965729
1721134134.4289951,5478400,0.33904510736465454
1721134146.440099,5529600,0.33725160360336304
1721134158.5862699,5580800,0.33566707372665405
1721134170.528372,5632000,0.3339376151561737
1721134182.581471,5683200,0.33193907141685486
1721134194.864516,5734400,0.33048883080482483
1721134207.908491,5785600,0.328809916973114
1721134222.668876,5836800,0.3277260363101959
1721134237.272522,5888000,0.3261769711971283
1721134251.916949,5939200,0.3245824873447418
1721134266.110433,5990400,0.32311099767684937
1721134280.288426,6041600,0.3218596577644348
1721134293.931742,6092800,0.3200768828392029
1721134307.858492,6144000,0.3185640573501587
1721134321.233567,6195200,0.31692200899124146
1721134334.598031,6246400,0.31583458185195923
1721134348.1499038,6297600,0.3150006830692291
1721134361.434892,6348800,0.31378331780433655
1721134374.7915452,6400000,0.3125053644180298
1721134387.966389,6451200,0.31171363592147827
1721134401.51476,6502400,0.3105909824371338
1721134414.6295428,6553600,0.30924591422080994
1721134428.01811,6604800,0.30841636657714844
1721134441.109238,6656000,0.3068017363548279
1721134454.2547488,6707200,0.30556201934814453
1721134467.6881862,6758400,0.304057240486145
1721134480.8942761,6809600,0.3028061091899872
1721134494.407052,6860800,0.3021150827407837
1721134508.30504,6912000,0.30112147331237793
1721134521.993622,6963200,0.30024245381355286
1721134535.276635,7014400,0.29890984296798706
1721134548.887562,7065600,0.29774585366249084
1721134562.232822,7116800,0.2962256968021393
1721134575.4636521,7168000,0.2950940728187561
1721134588.971925,7219200,0.29393404722213745
1721134602.238126,7270400,0.29278314113616943
1721134615.636645,7321600,0.29163843393325806
1721134628.81803,7372800,0.29060399532318115
1721134642.233618,7424000,0.289721816778183
1721134655.387419,7475200,0.2884368896484375
1721134669.0465531,7526400,0.2872987389564514
1721134682.3463948,7577600,0.28648027777671814
1721134695.454666,7628800,0.2849859893321991
1721134708.896731,7680000,0.28368115425109863
1721134722.308161,7731200,0.282368540763855
1721134736.0294578,7782400,0.2818273901939392
1721134749.43622,7833600,0.2808571457862854
1721134763.800119,7884800,0.28003963828086853
1721134776.9709692,7936000,0.2787463963031769
1721134790.4908001,7987200,0.2774997353553772
1721134803.5977411,8038400,0.27683863043785095
1721134816.77615,8089600,0.27573293447494507
1721134830.074378,8140800,0.27517029643058777
1721134843.21363,8192000,0.2738136351108551
1721134856.762363,8243200,0.2731662094593048
1721134869.9315462,8294400,0.27280277013778687
1721134883.282571,8345600,0.27185386419296265
1721134896.4995751,8396800,0.2706354260444641
1721134909.913341,8448000,0.26923489570617676
1721134923.086582,8499200,0.268353134393692
1721134936.241584,8550400,0.267720103263855
1721134949.64559,8601600,0.26711875200271606
1721134962.864513,8652800,0.26637792587280273
1721134977.123431,8704000,0.2654106318950653
1721134990.942291,8755200,0.2648787200450897
1721135004.6475232,8806400,0.2640071511268616
1721135018.067468,8857600,0.2630573809146881
1721135031.650267,8908800,0.26246482133865356
1721135044.783674,8960000,0.261860728263855
1721135058.304074,9011200,0.2611132860183716
1721135071.528783,9062400,0.2610263228416443
1721135084.787045,9113600,0.2600548565387726
1721135098.196185,9164800,0.25951361656188965
1721135111.49244,9216000,0.2587674558162689
1721135124.941704,9267200,0.2580728530883789
1721135138.073673,9318400,0.25770366191864014
