Wall time,Step,Value
1721143113.791110,8704000,0.18
1721143119.054180,8755200,0.18
1721143130.6764600,8806400,0.18
1721143142.272440,8857600,0.18
1721143153.671460,8908800,0.18
1721143164.962230,8960000,0.18
1721143176.298520,9011200,0.18
1721143187.497650,9062400,0.18
1721143198.631330,9113600,0.18
1721143209.975640,9164800,0.18
1721143221.173580,9216000,0.18
1721143232.565770,9267200,0.18
1721143237.7558100,9318400,0.18
1721143243.020260,9369600,0.18
1721143248.435890,9420800,0.17
1721143253.962820,9472000,0.17
1721143259.606380,9523200,0.17
1721143265.373050,9574400,0.17
1721143271.117490,9625600,0.17
1721143276.933020,9676800,0.17
1721143282.8590100,9728000,0.17
1721143289.408310,9779200,0.17
1721143295.852370,9830400,0.17
1721143302.4881300,9881600,0.17
1721143309.2862900,9932800,0.17
1721143316.207570,9984000,0.17
1721143323.649660,10035200,0.17
1721143330.8475900,10086400,0.17
1721143337.71354,10137600,0.17
1721143344.796660,10188800,0.17
1721143352.4197400,10240000,0.17
1721143357.829500,10291200,0.17
1721143370.032650,10342400,0.17
1721143381.8709100,10393600,0.17
1721143393.58438,10444800,0.17
1721143405.08114,10496000,0.17
1721143416.9037300,10547200,0.17
1721143428.67365,10598400,0.17
1721143440.3328900,10649600,0.17
1721143452.177930,10700800,0.17
1721143463.8775600,10752000,0.17
1721143475.592080,10803200,0.17
1721143481.0954300,10854400,0.17
1721143486.8805300,10905600,0.17
1721143492.697100,10956800,0.17
1721143498.514500,11008000,0.17
1721143504.672080,11059200,0.17
1721143510.706390,11110400,0.17
1721143516.879080,11161600,0.17
1721143523.353650,11212800,0.17
1721143529.887420,11264000,0.17
1721143536.518050,11315200,0.17
1721143543.063250,11366400,0.17
1721143549.750310,11417600,0.17
1721143556.6858800,11468800,0.17
1721143563.924430,11520000,0.17
1721143571.6157600,11571200,0.17
1721143579.271750,11622400,0.17
1721143586.588590,11673600,0.17
1721143594.1023500,11724800,0.17
1721143601.609240,11776000,0.17
1721143606.9795900,11827200,0.17
1721143618.60163,11878400,0.17
1721143630.334390,11929600,0.17
1721143642.00785,11980800,0.17
1721143653.595620,12032000,0.17
1721143665.131830,12083200,0.17
1721143676.5609700,12134400,0.17
1721143688.1834700,12185600,0.17
1721143699.581040,12236800,0.17
1721143711.204570,12288000,0.17
1721143722.896670,12339200,0.17
1721143728.590360,12390400,0.17
1721143734.247260,12441600,0.17
1721143740.010820,12492800,0.17
1721143745.914110,12544000,0.17
1721143751.764220,12595200,0.17
1721143757.747140,12646400,0.17
1721143763.7582400,12697600,0.17
1721143769.83197,12748800,0.17
1721143776.202290,12800000,0.17
1721143782.529390,12851200,0.17
1721143789.186280,12902400,0.17
1721143795.797420,12953600,0.17
1721143802.857600,13004800,0.17
1721143809.9142700,13056000,0.17
1721143817.438870,13107200,0.17
1721143825.379270,13158400,0.17
1721143832.673850,13209600,0.17
1721143840.163130,13260800,0.17
1721143847.7028100,13312000,0.17
1721143852.94486,13363200,0.17
1721143864.955750,13414400,0.17
1721143876.645770,13465600,0.17
1721143888.3965500,13516800,0.17
1721143900.1386700,13568000,0.17
1721143911.6896600,13619200,0.17
1721143923.364710,13670400,0.17
1721143934.918120,13721600,0.17
1721143946.5047000,13772800,0.17
1721143958.1805300,13824000,0.17
1721143969.989560,13875200,0.17
1721143975.8306600,13926400,0.17
1721143981.541450,13977600,0.17
1721143987.498930,14028800,0.17
1721143993.396760,14080000,0.17
1721143999.2779000,14131200,0.17
1721144005.2296400,14182400,0.17
1721144011.269390,14233600,0.17
1721144017.686610,14284800,0.17
1721144024.091890,14336000,0.17
1721144030.499610,14387200,0.17
1721144037.0581800,14438400,0.17
1721144043.923010,14489600,0.17
1721144051.052290,14540800,0.17
1721144058.1989,14592000,0.17
1721144065.753950,14643200,0.17
1721144073.574090,14694400,0.17
1721144080.855030,14745600,0.17
1721144088.4104300,14796800,0.17
1721144095.949980,14848000,0.17
1721144101.511230,14899200,0.17
1721144113.5130400,14950400,0.17
1721144125.55539,15001600,0.17
1721144137.687100,15052800,0.17
1721144149.9066400,15104000,0.17
1721144162.0078900,15155200,0.17
1721144174.238190,15206400,0.17
1721144186.458890,15257600,0.17
1721144198.7622100,15308800,0.17
1721144211.029470,15360000,0.17
1721144223.603970,15411200,0.17
1721144229.890950,15462400,0.17
1721144236.201980,15513600,0.17
1721144242.514930,15564800,0.17
1721144249.229010,15616000,0.17
1721144256.002440,15667200,0.17
1721144262.3693000,15718400,0.17
1721144268.909660,15769600,0.17
1721144275.386840,15820800,0.17
1721144282.016530,15872000,0.17
1721144288.988910,15923200,0.17
1721144295.933310,15974400,0.17
1721144303.0072200,16025600,0.17
1721144310.412080,16076800,0.17
1721144318.146220,16128000,0.17
1721144326.256970,16179200,0.17
1721144334.222140,16230400,0.17
1721144341.920510,16281600,0.17
1721144349.836790,16332800,0.17
1721144357.836130,16384000,0.17
1721144363.802170,16435200,0.17
1721144376.38773,16486400,0.17
1721144388.598540,16537600,0.16
1721144400.799990,16588800,0.16
1721144413.0067000,16640000,0.16
1721144425.111670,16691200,0.16
1721144437.4613800,16742400,0.16
1721144449.6155800,16793600,0.16
1721144461.586430,16844800,0.16
1721144473.8536900,16896000,0.16
1721144486.102560,16947200,0.16
1721144492.2014100,16998400,0.16
1721144498.5508900,17049600,0.16
1721144505.244110,17100800,0.16
1721144511.5949100,17152000,0.16
1721144518.046130,17203200,0.16
1721144524.655930,17254400,0.16
1721144531.2807600,17305600,0.16
1721144537.90523,17356800,0.16
1721144544.660730,17408000,0.16
1721144551.605470,17459200,0.16
1721144558.956790,17510400,0.16
1721144566.330570,17561600,0.16
1721144573.95326,17612800,0.16
1721144581.679690,17664000,0.16
1721144590.005530,17715200,0.16
1721144598.112070,17766400,0.16
1721144605.7927200,17817600,0.16
1721144613.623190,17868800,0.16
1721144621.6015300,17920000,0.16
1721144627.516470,17971200,0.16
1721144639.9015300,18022400,0.16
1721144652.511300,18073600,0.16
1721144664.7920900,18124800,0.16
1721144677.1804300,18176000,0.16
1721144689.320910,18227200,0.16
1721144701.562790,18278400,0.16
1721144713.835510,18329600,0.16
1721144725.964720,18380800,0.16
1721144738.159730,18432000,0.16
1721144750.0459400,18483200,0.16
1721144755.967920,18534400,0.16
1721144761.892440,18585600,0.16
1721144768.003550,18636800,0.16
1721144774.002810,18688000,0.16
1721144780.048620,18739200,0.16
1721144786.2018300,18790400,0.16
1721144792.264310,18841600,0.16
1721144798.765850,18892800,0.16
1721144805.2347300,18944000,0.16
1721144811.7520600,18995200,0.16
1721144818.27377,19046400,0.16
1721144825.058790,19097600,0.16
1721144831.977900,19148800,0.16
1721144839.031660,19200000,0.16
1721144846.416890,19251200,0.16
1721144854.104750,19302400,0.16
1721144861.222900,19353600,0.16
1721144868.512000,19404800,0.16
1721144875.908040,19456000,0.16
1721144881.1427900,19507200,0.16
1721144892.8068600,19558400,0.16
1721144904.734280,19609600,0.16
1721144916.495310,19660800,0.16
1721144928.0018800,19712000,0.16
1721144939.5080400,19763200,0.16
1721144951.158770,19814400,0.16
1721144962.6461500,19865600,0.16
1721144974.278730,19916800,0.16
1721144985.962060,19968000,0.16
1721144997.4492300,20019200,0.16
1721145003.970880,20070400,0.16
1721145009.964150,20121600,0.16
1721145015.888950,20172800,0.16
1721145022.776190,20224000,0.16
1721145028.7661200,20275200,0.16
1721145036.1236400,20326400,0.16
1721145043.002000,20377600,0.16
1721145049.598240,20428800,0.16
1721145056.309150,20480000,0.16
1721145062.838040,20531200,0.16
1721145069.339060,20582400,0.16
1721145075.952950,20633600,0.16
1721145083.852310,20684800,0.16
1721145091.773170,20736000,0.16
1721145101.36161,20787200,0.16
1721145110.747910,20838400,0.16
1721145119.780100,20889600,0.16
1721145129.038570,20940800,0.16
1721145138.0821300,20992000,0.16
1721145144.6949500,21043200,0.16
1721145158.692520,21094400,0.16
1721145171.9141100,21145600,0.16
1721145184.124550,21196800,0.16
1721145196.3632100,21248000,0.16
1721145207.841020,21299200,0.16
1721145219.346180,21350400,0.16
1721145230.670060,21401600,0.16
1721145242.014880,21452800,0.16
1721145253.43444,21504000,0.16
1721145264.653670,21555200,0.16
1721145269.980880,21606400,0.16
1721145275.492340,21657600,0.15
1721145281.044460,21708800,0.15
1721145286.5591900,21760000,0.15
1721145292.097920,21811200,0.15
1721145297.776690,21862400,0.15
1721145303.6927800,21913600,0.15
1721145309.66125,21964800,0.15
1721145315.7381400,22016000,0.15
1721145322.229730,22067200,0.15
1721145328.9803500,22118400,0.15
1721145336.371950,22169600,0.15
