Wall time,Step,Value
1723308959.209344,51200,-9.802817344665527
1723308969.297285,102400,-5.125888347625732
1723308990.2546508,204800,15.21360969543457
1723309000.6288152,256000,27.449567794799805
1723309011.065875,307200,49.69391632080078
1723309021.3718941,358400,93.7385025024414
1723309031.839395,409600,120.11524963378906
1723309042.247505,460800,218.8020782470703
1723309052.5070028,512000,230.7241668701172
1723309062.945712,563200,303.4712829589844
1723309073.285779,614400,277.6063232421875
1723309083.661909,665600,294.6094665527344
1723309093.897583,716800,312.7684631347656
1723309104.157856,768000,373.1661376953125
1723309114.288247,819200,368.15765380859375
1723309124.742453,870400,330.744384765625
1723309134.962276,921600,406.7052001953125
1723309145.18034,972800,427.3221130371094
1723309155.4798331,1024000,408.801513671875
1723309165.635136,1075200,357.93841552734375
1723309175.847035,1126400,433.86566162109375
1723309186.116498,1177600,460.9985046386719
1723309196.311449,1228800,427.15234375
1723309206.553545,1280000,446.8369445800781
1723309217.026908,1331200,439.5913391113281
1723309227.310981,1382400,446.8999328613281
1723309237.61004,1433600,413.439453125
1723309258.4446762,1536000,427.9066162109375
1723309268.739808,1587200,493.37115478515625
1723309279.150541,1638400,421.9684143066406
1723309289.375531,1689600,472.1339111328125
1723309299.533668,1740800,468.8348388671875
1723309310.077342,1792000,489.00787353515625
1723309330.532985,1894400,456.13629150390625
1723309340.842029,1945600,456.3490905761719
1723309351.073848,1996800,453.4810791015625
1723309361.372184,2048000,460.6240539550781
1723309371.666657,2099200,501.5708312988281
1723309392.388404,2201600,472.76495361328125
1723309402.56227,2252800,513.3255004882812
1723309412.787939,2304000,476.95965576171875
1723309423.1204422,2355200,482.4938659667969
1723309433.4611158,2406400,472.4729919433594
1723309443.684268,2457600,464.6780700683594
1723309464.3724642,2560000,517.47705078125
1723309474.640249,2611200,524.1752319335938
1723309495.203876,2713600,488.8039245605469
1723309505.414826,2764800,510.3297119140625
1723309515.674892,2816000,512.5755615234375
1723309525.933492,2867200,536.3924560546875
1723309536.122417,2918400,535.8301391601562
1723309546.526719,2969600,494.2823791503906
1723309567.124071,3072000,518.5955810546875
1723309577.605419,3123200,511.8935546875
1723309587.962167,3174400,497.0931396484375
1723309598.2744792,3225600,512.1316528320312
1723309608.6700978,3276800,533.7820434570312
1723309618.9822679,3328000,523.3767700195312
1723309629.2967198,3379200,540.8815307617188
1723309640.102943,3430400,566.4359741210938
1723309650.6605928,3481600,551.4013061523438
1723309662.157523,3532800,588.3323974609375
1723309673.306546,3584000,572.647705078125
1723309694.8619862,3686400,592.0303955078125
1723309705.48853,3737600,573.445068359375
1723309715.9163039,3788800,558.5101318359375
1723309726.650625,3840000,560.8533935546875
1723309737.1509628,3891200,628.0037841796875
1723309747.586646,3942400,607.7158813476562
1723309758.1226869,3993600,575.5345458984375
1723309768.5569038,4044800,588.8759765625
1723309779.039191,4096000,603.0345458984375
1723309800.155025,4198400,600.73486328125
1723309810.4835572,4249600,617.8577880859375
1723309831.971112,4352000,585.7223510742188
1723309842.7498372,4403200,625.0524291992188
1723309853.27586,4454400,587.7271118164062
1723309863.723683,4505600,588.25146484375
1723309874.3435562,4556800,538.8804321289062
1723309884.745205,4608000,591.3670043945312
1723309898.91178,4659200,618.4349365234375
1723309909.214012,4710400,600.5374145507812
1723309919.40804,4761600,607.79150390625
1723309929.491911,4812800,607.6825561523438
1723309939.812882,4864000,623.501220703125
1723309949.848265,4915200,614.1167602539062
1723309960.030912,4966400,563.4107055664062
1723309970.211888,5017600,589.6378173828125
1723309990.5414028,5120000,610.5046997070312
1723310000.7966862,5171200,609.9205932617188
1723310011.105036,5222400,629.5643310546875
1723310021.393562,5273600,614.0030517578125
1723310031.681728,5324800,646.6434326171875
1723310041.933758,5376000,615.7821655273438
1723310052.019875,5427200,586.5509643554688
1723310062.2122188,5478400,603.759033203125
1723310072.363563,5529600,624.5006103515625
1723310082.5915809,5580800,620.457763671875
1723310092.7990851,5632000,628.6361083984375
1723310103.081347,5683200,658.8743896484375
1723310113.409448,5734400,612.0682983398438
1723310123.587345,5785600,637.8429565429688
1723310134.026617,5836800,659.709228515625
1723310144.458807,5888000,642.9790649414062
1723310154.82047,5939200,656.77001953125
1723310164.8952901,5990400,642.1292114257812
1723310175.253603,6041600,648.3565673828125
1723310185.4120939,6092800,637.3098754882812
1723310195.6413949,6144000,660.3676147460938
1723310205.990068,6195200,699.3409423828125
1723310216.214019,6246400,668.2667846679688
1723310226.569383,6297600,675.2987060546875
1723310236.946514,6348800,699.3855590820312
1723310247.005484,6400000,668.7342529296875
1723310257.2583308,6451200,714.8681640625
1723310267.615098,6502400,694.6201782226562
1723310277.8977458,6553600,725.0631103515625
1723310298.4869618,6656000,672.684326171875
1723310308.7911448,6707200,691.0379028320312
1723310319.0494442,6758400,640.7706298828125
1723310339.471489,6860800,678.0158081054688
1723310349.829368,6912000,705.996337890625
1723310370.4220958,7014400,726.7953491210938
1723310380.7982621,7065600,756.079345703125
1723310401.134604,7168000,722.5398559570312
1723310421.4233332,7270400,721.38037109375
1723310431.638855,7321600,690.5398559570312
1723310441.825995,7372800,691.9049072265625
1723310452.160387,7424000,761.2864990234375
1723310462.441961,7475200,730.6762084960938
1723310472.675055,7526400,760.67626953125
1723310493.085121,7628800,736.964111328125
1723310503.5479639,7680000,761.4537963867188
1723310513.8896692,7731200,733.1633911132812
1723310524.1209269,7782400,776.15673828125
1723310544.747327,7884800,732.4189453125
1723310555.047345,7936000,759.2295532226562
1723310565.3121128,7987200,780.57861328125
1723310575.5286882,8038400,771.4771118164062
1723310585.8014379,8089600,784.2901000976562
1723310596.1060119,8140800,727.8263549804688
1723310606.482548,8192000,829.9442749023438
1723310627.325058,8294400,845.244873046875
1723310637.553546,8345600,760.6032104492188
1723310658.0679219,8448000,798.120849609375
1723310668.2945962,8499200,769.1790161132812
1723310688.813091,8601600,767.1422729492188
1723310699.22958,8652800,731.9776611328125
1723310709.464278,8704000,788.7017822265625
1723310730.12189,8806400,786.7128295898438
1723310740.633929,8857600,808.74267578125
1723310751.050279,8908800,805.2228393554688
1723310771.758205,9011200,819.7774658203125
1723310782.204396,9062400,789.9246215820312
1723310792.580683,9113600,746.6803588867188
1723310802.98278,9164800,852.33203125
1723310823.602654,9267200,745.5219116210938
1723310834.039187,9318400,757.4794921875
1723310844.452389,9369600,783.7733154296875
1723310854.81275,9420800,844.7045288085938
1723310865.159559,9472000,801.2160034179688
1723310875.3663318,9523200,831.9720458984375
1723310885.731055,9574400,802.6287231445312
1723310896.1094651,9625600,823.4779052734375
1723310906.371247,9676800,792.0892333984375
1723310916.70718,9728000,805.2219848632812
1723310927.09083,9779200,821.7494506835938
1723310937.2471418,9830400,826.1089477539062
1723310968.338784,9984000,867.42822265625
1723311009.459383,10188800,869.7056274414062
1723311019.7924109,10240000,755.554931640625
1723311030.2293818,10291200,909.7654418945312
1723311040.461452,10342400,854.1839599609375
1723311050.8340092,10393600,833.0261840820312
1723311061.0018141,10444800,882.5247802734375
1723311081.674655,10547200,881.9403686523438
1723311091.93776,10598400,878.1532592773438
1723311102.246303,10649600,875.62548828125
1723311112.539296,10700800,870.671875
1723311122.7685602,10752000,900.0687255859375
1723311153.695107,10905600,907.947021484375
1723311164.143143,10956800,906.4501342773438
1723311174.5693529,11008000,880.0518798828125
1723311184.809189,11059200,871.8931884765625
1723311195.224022,11110400,860.1780395507812
1723311205.5775151,11161600,868.0429077148438
1723311215.795418,11212800,906.19580078125
1723311226.2514691,11264000,887.4403686523438
1723311236.479672,11315200,875.8755493164062
1723311246.7969558,11366400,846.1368408203125
1723311257.14181,11417600,968.1218872070312
1723311267.482146,11468800,852.7285766601562
1723311288.1156611,11571200,857.18017578125
1723311298.264229,11622400,809.202392578125
1723311308.645032,11673600,827.179931640625
1723311329.3240309,11776000,814.1006469726562
1723311339.710397,11827200,913.2972412109375
1723311350.2011461,11878400,826.5924072265625
1723311360.523207,11929600,855.98974609375
1723311370.781966,11980800,810.3447875976562
1723311381.1728141,12032000,942.0491333007812
1723311391.510122,12083200,944.4536743164062
