Wall time,Step,Value
1722590760.5635562,51200,-9.644359588623047
1722590771.518688,102400,-6.457468509674072
1722590781.858869,153600,-3.3080503940582275
1722590793.192551,204800,9.216828346252441
1722590803.467011,256000,21.23749351501465
1722590819.370738,307200,57.760047912597656
1722590834.6642911,358400,90.9736328125
1722590847.001861,409600,156.36026000976562
1722590859.714386,460800,149.17083740234375
1722590870.057654,512000,265.6896057128906
1722590880.42116,563200,270.8509521484375
1722590891.35215,614400,263.10430908203125
1722590902.254606,665600,288.3450012207031
1722590912.346128,716800,303.9851379394531
1722590923.554142,768000,315.2566833496094
1722590936.265064,819200,376.3287353515625
1722590946.855566,870400,401.1675109863281
1722590957.750932,921600,410.934326171875
1722590968.316236,972800,396.88330078125
1722590978.238463,1024000,412.8164367675781
1722590988.041213,1075200,406.5461730957031
1722590998.077986,1126400,390.8173522949219
1722591008.1614451,1177600,451.5403137207031
1722591018.818848,1228800,420.3811950683594
1722591029.100984,1280000,416.6768493652344
1722591038.958689,1331200,395.300048828125
1722591048.79266,1382400,431.7943420410156
1722591058.56028,1433600,480.52130126953125
1722591068.306533,1484800,404.3365478515625
1722591078.086904,1536000,434.1495666503906
1722591088.062315,1587200,490.30169677734375
1722591097.900353,1638400,446.0785827636719
1722591107.653575,1689600,458.5561828613281
1722591118.1669161,1740800,461.97039794921875
1722591128.282851,1792000,482.6539611816406
1722591138.181741,1843200,521.4293212890625
1722591148.042571,1894400,473.6878356933594
1722591157.920865,1945600,556.429443359375
1722591167.8375099,1996800,496.05389404296875
1722591177.687291,2048000,491.0385437011719
1722591187.720642,2099200,502.8061828613281
1722591197.470654,2150400,466.702392578125
1722591207.411777,2201600,552.4974975585938
1722591217.213063,2252800,526.980224609375
1722591227.219899,2304000,524.8416137695312
1722591237.00634,2355200,501.0909423828125
1722591246.792475,2406400,504.7418212890625
1722591256.511383,2457600,490.0447082519531
1722591266.6295161,2508800,549.427978515625
1722591276.731735,2560000,558.9140014648438
1722591286.945384,2611200,597.1868286132812
1722591298.98435,2662400,548.9429931640625
1722591312.388075,2713600,534.7025146484375
1722591325.206694,2764800,514.9478759765625
1722591337.122735,2816000,551.546142578125
1722591348.65925,2867200,548.6632690429688
1722591359.9969122,2918400,512.53125
1722591371.250069,2969600,589.3203125
1722591382.2635489,3020800,596.6725463867188
1722591392.963288,3072000,558.0154418945312
1722591403.824893,3123200,592.3029174804688
1722591414.658339,3174400,609.1504516601562
1722591426.178849,3225600,617.69091796875
1722591438.484404,3276800,653.0074462890625
1722591450.450499,3328000,630.6295166015625
1722591463.851012,3379200,640.5435180664062
1722591475.303215,3430400,567.5200805664062
1722591487.502909,3481600,661.1490478515625
1722591499.87279,3532800,628.6829833984375
1722591512.635885,3584000,636.708740234375
1722591524.9531531,3635200,593.0211181640625
1722591539.5921931,3686400,612.3289794921875
1722591552.022717,3737600,643.846435546875
1722591563.960674,3788800,622.8121948242188
1722591575.4183621,3840000,621.5213012695312
1722591587.089767,3891200,585.9608764648438
1722591598.713349,3942400,641.4569702148438
1722591610.290229,3993600,619.5786743164062
1722591622.7471218,4044800,631.9306030273438
1722591634.879036,4096000,633.2459716796875
1722591646.9687622,4147200,638.4444580078125
1722591658.707435,4198400,633.5770874023438
1722591670.69679,4249600,592.933349609375
1722591681.871615,4300800,593.37548828125
1722591692.76179,4352000,618.4423217773438
1722591703.855319,4403200,631.6002197265625
1722591714.802749,4454400,645.5941162109375
1722591725.879005,4505600,641.8659057617188
1722591737.027929,4556800,636.1371459960938
1722591747.939923,4608000,607.4437255859375
1722591758.876008,4659200,644.8153076171875
1722591770.0449018,4710400,592.75634765625
1722591781.136775,4761600,613.1824951171875
1722591792.453425,4812800,636.0773315429688
1722591803.629659,4864000,617.9237060546875
1722591814.6348338,4915200,618.4915161132812
1722591825.873722,4966400,640.5626831054688
1722591836.747819,5017600,698.6168823242188
1722591847.4858391,5068800,622.3596801757812
1722591858.081982,5120000,667.1668701171875
1722591871.320704,5171200,683.0252075195312
1722591883.3768902,5222400,628.2993774414062
1722591894.463441,5273600,639.7460327148438
1722591905.42845,5324800,663.8787841796875
1722591915.803927,5376000,630.4474487304688
1722591926.04031,5427200,695.01416015625
1722591936.313024,5478400,624.6697387695312
1722591946.6532009,5529600,652.9056396484375
1722591957.199661,5580800,696.8265380859375
1722591967.69757,5632000,693.0457153320312
1722591978.2841809,5683200,688.20068359375
1722591988.792224,5734400,642.3575439453125
1722591999.342565,5785600,643.1094360351562
1722592010.012767,5836800,680.019775390625
1722592020.413999,5888000,739.5433959960938
1722592030.7310169,5939200,749.629638671875
1722592040.8992372,5990400,682.2042236328125
1722592051.06703,6041600,704.1092529296875
1722592061.255509,6092800,731.2742919921875
1722592071.27233,6144000,702.274169921875
1722592081.406822,6195200,709.0219116210938
1722592091.486133,6246400,675.175537109375
1722592101.6009018,6297600,684.2424926757812
1722592111.731589,6348800,701.2294921875
1722592121.98002,6400000,690.1271362304688
1722592132.26877,6451200,729.9801635742188
1722592142.731037,6502400,656.9448852539062
1722592153.398634,6553600,662.1194458007812
1722592164.6435788,6604800,721.7344360351562
1722592175.810155,6656000,684.61279296875
1722592187.655679,6707200,713.8999633789062
1722592199.09123,6758400,714.715087890625
1722592210.453631,6809600,697.7086791992188
1722592221.83165,6860800,727.29638671875
1722592233.157363,6912000,696.73486328125
1722592244.610183,6963200,700.1649169921875
1722592256.081015,7014400,707.33544921875
1722592267.560122,7065600,657.6626586914062
1722592279.119689,7116800,703.18798828125
1722592291.031919,7168000,716.7156372070312
1722592303.149167,7219200,722.0225830078125
1722592315.5573518,7270400,704.51171875
1722592328.017539,7321600,668.3828735351562
1722592340.573494,7372800,684.1373291015625
1722592353.119841,7424000,711.4788208007812
1722592365.6319711,7475200,674.6441650390625
1722592378.444934,7526400,708.5230712890625
1722592391.827472,7577600,689.8868408203125
1722592405.780844,7628800,700.6015014648438
1722592419.598401,7680000,715.2268676757812
1722592433.714821,7731200,716.2238159179688
1722592448.1418161,7782400,726.6685791015625
1722592464.3877969,7833600,709.4808349609375
1722592480.3345668,7884800,703.3837280273438
1722592495.9978602,7936000,730.4931640625
1722592511.0497541,7987200,711.6295776367188
1722592526.1461189,8038400,711.5109252929688
1722592541.842516,8089600,776.6651000976562
1722592556.2624042,8140800,785.2451782226562
1722592569.839274,8192000,765.8836669921875
1722592583.12468,8243200,778.4017333984375
1722592596.3345761,8294400,726.08740234375
1722592609.31694,8345600,701.0654296875
1722592622.462307,8396800,784.015380859375
1722592635.545156,8448000,798.21337890625
1722592649.106603,8499200,762.6453247070312
1722592663.1211278,8550400,795.5194702148438
1722592676.8604522,8601600,759.5467529296875
1722592690.510688,8652800,768.9194946289062
1722592710.029512,8704000,724.4308471679688
1722592723.662644,8755200,761.2930297851562
1722592736.554991,8806400,756.6353149414062
1722592748.7074502,8857600,747.7167358398438
1722592762.8865988,8908800,732.2208251953125
1722592775.242325,8960000,737.4172973632812
1722592786.650822,9011200,752.4464721679688
1722592798.02828,9062400,800.4935302734375
1722592809.1950688,9113600,774.962890625
1722592820.1362329,9164800,749.6740112304688
1722592830.922215,9216000,769.55859375
1722592842.096151,9267200,763.5404052734375
1722592853.982978,9318400,793.4631958007812
1722592867.44985,9369600,795.0303344726562
1722592883.532885,9420800,823.7640380859375
1722592897.537499,9472000,823.1578979492188
1722592912.0169978,9523200,815.0675659179688
1722592926.193314,9574400,803.7445068359375
1722592940.19755,9625600,822.0474853515625
1722592954.447094,9676800,784.0159912109375
1722592969.861606,9728000,840.889892578125
1722592984.939828,9779200,909.5426025390625
1722592999.284278,9830400,844.938720703125
1722593013.4286652,9881600,840.6173095703125
1722593027.5443609,9932800,846.4998168945312
1722593041.717047,9984000,800.8671264648438
1722593056.770862,10035200,798.67431640625
1722593070.716016,10086400,853.6295166015625
1722593084.501992,10137600,832.462646484375
1722593098.628928,10188800,825.33642578125
1722593112.367875,10240000,823.04833984375
1722593126.502638,10291200,821.7017211914062
1722593140.3382678,10342400,835.653564453125
1722593160.1915572,10393600,783.6753540039062
1722593181.297415,10444800,853.977294921875
1722593195.574047,10496000,834.6663208007812
1722593211.9469671,10547200,780.5438232421875
1722593228.514551,10598400,802.9541625976562
1722593242.9021282,10649600,752.7548828125
1722593256.558371,10700800,875.9149780273438
1722593280.45934,10752000,821.262451171875
1722593294.19607,10803200,837.9203491210938
1722593307.996327,10854400,832.7429809570312
1722593320.8322408,10905600,815.0634765625
1722593333.871656,10956800,819.87939453125
1722593346.822816,11008000,874.41552734375
1722593360.84957,11059200,780.7520141601562
1722593376.4317691,11110400,853.7346801757812
1722593391.438464,11161600,758.8863525390625
