Wall time,Step,Value
1723308969.297549,102400,0.9951193928718567
1723308980.0230331,153600,0.9852938055992126
1723309000.6290822,256000,0.9641804695129395
1723309011.066132,307200,0.9562224745750427
1723309021.372148,358400,0.9488801956176758
1723309031.83969,409600,0.9396769404411316
1723309042.247772,460800,0.9324288368225098
1723309052.507252,512000,0.9225010275840759
1723309062.945962,563200,0.9157496094703674
1723309073.28603,614400,0.9075520038604736
1723309083.662275,665600,0.9006983637809753
1723309093.897839,716800,0.8897709846496582
1723309104.158109,768000,0.8834310173988342
1723309114.288506,819200,0.875520646572113
1723309124.742753,870400,0.8722893595695496
1723309134.9625401,921600,0.8676654696464539
1723309145.18078,972800,0.8623344302177429
1723309155.480098,1024000,0.8553357124328613
1723309165.635405,1075200,0.8510473370552063
1723309175.847342,1126400,0.8450570702552795
1723309186.116935,1177600,0.8392927646636963
1723309196.311743,1228800,0.8327494263648987
1723309206.553812,1280000,0.8255254626274109
1723309217.0272388,1331200,0.8211920857429504
1723309227.3112478,1382400,0.8181667327880859
1723309237.610305,1433600,0.8121929168701172
1723309247.962894,1484800,0.8093385696411133
1723309268.74008,1587200,0.802272379398346
1723309279.150812,1638400,0.7980571389198303
1723309289.375799,1689600,0.7905810475349426
1723309299.533941,1740800,0.7873864769935608
1723309310.079711,1792000,0.7846587300300598
1723309320.352226,1843200,0.7785119414329529
1723309340.842298,1945600,0.7743390202522278
1723309351.074111,1996800,0.7697102427482605
1723309361.372642,2048000,0.7658751010894775
1723309371.666921,2099200,0.7659554481506348
1723309381.9408672,2150400,0.7651147842407227
1723309402.562598,2252800,0.7616865634918213
1723309412.7882051,2304000,0.7579073905944824
1723309423.120725,2355200,0.7549960613250732
1723309433.46139,2406400,0.750905454158783
1723309443.684536,2457600,0.7468876242637634
1723309454.165208,2508800,0.741307258605957
1723309474.640508,2611200,0.7342695593833923
1723309485.0350049,2662400,0.7279416918754578
1723309505.415102,2764800,0.7187526226043701
1723309515.6751628,2816000,0.7141764163970947
1723309525.933758,2867200,0.7106518149375916
1723309536.122792,2918400,0.7043154835700989
1723309546.5270479,2969600,0.7005558013916016
1723309556.874084,3020800,0.697857677936554
1723309577.6057222,3123200,0.6901330351829529
1723309587.9624588,3174400,0.6847376227378845
1723309598.2747421,3225600,0.67987459897995
1723309608.670362,3276800,0.675896167755127
1723309618.982582,3328000,0.6689997315406799
1723309629.297075,3379200,0.6637697219848633
1723309640.103287,3430400,0.6596958041191101
1723309650.6608808,3481600,0.6552419662475586
1723309662.158006,3532800,0.6500959992408752
1723309673.306912,3584000,0.6452848315238953
1723309683.992998,3635200,0.6434577703475952
1723309705.4888089,3737600,0.6368030905723572
1723309715.916585,3788800,0.6332907676696777
1723309726.650961,3840000,0.6315800547599792
1723309737.151266,3891200,0.6289077997207642
1723309747.586913,3942400,0.6241922974586487
1723309758.123014,3993600,0.6201833486557007
1723309768.557172,4044800,0.617013156414032
1723309779.039451,4096000,0.6141624450683594
1723309789.7827141,4147200,0.6100054383277893
1723309810.483856,4249600,0.6013839840888977
1723309820.885677,4300800,0.5982927680015564
1723309842.7501109,4403200,0.5904862284660339
1723309853.276125,4454400,0.5892148017883301
1723309863.723989,4505600,0.5876960158348083
1723309874.3438132,4556800,0.5852720737457275
1723309884.745461,4608000,0.5824058651924133
1723309898.912281,4659200,0.578731119632721
1723309909.214255,4710400,0.5766547918319702
1723309919.4082618,4761600,0.5729008913040161
1723309929.492214,4812800,0.5711302161216736
1723309939.813107,4864000,0.569258987903595
1723309949.848495,4915200,0.5671884417533875
1723309960.031161,4966400,0.5663180351257324
1723309970.212127,5017600,0.5650493502616882
1723309980.416138,5068800,0.5619198083877563
1723310000.7969248,5171200,0.5543482899665833
1723310011.105283,5222400,0.5515031814575195
1723310021.3937979,5273600,0.5500747561454773
1723310031.682007,5324800,0.5486811995506287
1723310041.93399,5376000,0.5458626747131348
1723310052.0201101,5427200,0.5421231389045715
1723310062.212451,5478400,0.5400270819664001
1723310072.363801,5529600,0.5372552871704102
1723310082.591833,5580800,0.5355618596076965
1723310092.799362,5632000,0.5332555174827576
1723310103.081586,5683200,0.5314108729362488
1723310113.409684,5734400,0.5297409296035767
1723310123.587585,5785600,0.5277465581893921
1723310134.0268412,5836800,0.5270416736602783
1723310144.4590368,5888000,0.5228220820426941
1723310154.820698,5939200,0.5209035873413086
1723310164.895534,5990400,0.5189070105552673
1723310175.253836,6041600,0.515385091304779
1723310185.412389,6092800,0.5134469270706177
