Wall time,Step,Value
1723011631.713760,68812800,0.15
1723011684.256170,69068800,0.15
1723011694.344000,69120000,0.15
1723011705.4572100,69171200,0.15
1723011709.917710,69222400,0.15
1723011726.2621000,69427200,0.15
1723011745.90341,69632000,0.15
1723011754.9952700,69734400,0.15
1723011759.682710,69785600,0.15
1723011782.012200,69990400,0.15
1723011805.773010,70195200,0.15
1723011850.428530,70553600,0.15
1723011858.8200200,70604800,0.15
1723011866.300160,70656000,0.15
1723011891.963760,70809600,0.15
1723011909.1107300,70912000,0.15
1723011919.488530,70963200,0.15
1723011938.4734200,71065600,0.15
1723011950.7815300,71116800,0.15
1723011961.054160,71168000,0.15
1723011985.666630,71270400,0.15
1723011998.107740,71321600,0.15
1723012041.7291100,71475200,0.15
1723012392.927350,72345600,0.15
1723012420.7590000,72396800,0.15
1723012449.560830,72448000,0.15
1723012479.246150,72499200,0.15
1723012608.7269400,72704000,0.15
1723012713.841390,72857600,0.15
1723012750.402380,72908800,0.15
1723012870.5104900,73062400,0.15
1723012913.688630,73113600,0.15
1723012957.276120,73164800,0.15
1723013151.207700,73369600,0.15
1723013202.743200,73420800,0.15
1723013256.2890200,73472000,0.15
1723013365.803690,73574400,0.15
1723013422.555860,73625600,0.15
1723013479.3517300,73676800,0.15
1723013600.749830,73779200,0.15
1723013726.02897,73881600,0.15
1723014136.2110000,74188800,0.15
1723014217.761100,74291200,0.15
1723014274.2149600,74547200,0.15
1723014284.111300,74598400,0.15
1723014378.135090,75059200,0.15
1723014389.084270,75110400,0.15
1723014506.4893300,75673600,0.15
1723014548.211770,75878400,0.15
1723014558.0622200,75929600,0.15
1723014588.889180,76083200,0.15
1723014600.537840,76134400,0.15
1723014631.237520,76288000,0.15
1723014652.604160,76390400,0.15
1723014663.077030,76441600,0.15
1723014672.985430,76492800,0.15
1723014746.761990,76851200,0.15
1723014750.955280,76902400,0.15
1723014754.77544,76953600,0.15
1723014758.772770,77004800,0.15
1723014766.7328000,77107200,0.15
1723014771.7459100,77158400,0.15
1723014781.655500,77260800,0.15
1723014786.145980,77312000,0.15
1723014790.605320,77363200,0.15
1723014795.2201300,77414400,0.15
1723014822.048190,77670400,0.15
1723014833.9632400,77772800,0.15
1723014864.193390,78028800,0.15
1723014870.909040,78080000,0.15
1723014877.2107300,78131200,0.15
1723014891.3281500,78233600,0.15
1723014948.882530,78592000,0.15
1723014969.375740,78694400,0.15
1723015025.456030,78950400,0.15
1723015094.0765500,79206400,0.15
1723015124.3302400,79308800,0.15
1723015141.6069900,79360000,0.15
1723015175.7220600,79462400,0.15
1723015194.230490,79513600,0.15
1723015232.527870,79616000,0.15
1723015251.2687500,79667200,0.15
1723015383.9769700,79974400,0.15
1723015408.1495200,80025600,0.15
1723015570.0277700,80332800,0.15
1723015599.74821,80384000,0.15
1723015905.5037500,80844800,0.15
1723015943.5555900,80896000,0.15
1723016068.581330,81049600,0.15
1723016154.06797,81152000,0.15
1723016341.1431000,81356800,0.15
1723016658.0896500,81664000,0.15
1723016769.803840,81766400,0.15
1723016827.195160,81817600,0.15
1723016950.0230300,81920000,0.15
1723016980.411550,82073600,0.15
1723017002.418940,82176000,0.15
1723017012.5910700,82227200,0.15
1723017054.1047400,82432000,0.15
1723017065.0339000,82483200,0.15
1723017084.955700,82585600,0.15
1723017096.44987,82636800,0.15
1723017106.777480,82688000,0.15
1723017116.731090,82739200,0.15
1723017147.619840,82892800,0.15
1723017158.4375,82944000,0.15
1723017168.263970,82995200,0.15
1723017211.149030,83200000,0.15
1723017232.13204,83302400,0.15
1723017243.124630,83353600,0.15
1723017253.2414400,83404800,0.15
1723017273.9254400,83507200,0.15
1723017294.598550,83609600,0.15
1723017315.374110,83712000,0.15
1723017345.802380,83865600,0.15
1723017356.347680,83916800,0.15
1723017376.965100,84019200,0.15
1723017386.842310,84070400,0.15
1723017397.5485400,84121600,0.15
1723017429.022890,84275200,0.15
